Hierarchical_Path,Category,Sub_Category,Sub_Sub_Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Price (¢),First Touch Time,Permanent Cross Time,Market Close Time,Prediction Correct,Trades Count
Sports > Soccer > Turkish Super Lig,Sports,Soccer,Turkish Super Lig,KXSUPERLIGGAME,Turkish Super Lig Game,KXSUPERLIGGAME-26FEB09KAYKOC-KOC,Kayserispor vs Kocaeli Winner?,yes,100,90,2026-02-09T15:31:47.51053Z,2026-02-09T15:53:03.85497Z,2026-02-09T16:00:43Z,CORRECT,1000
Sports > Soccer > Turkish Super Lig,Sports,Soccer,Turkish Super Lig,KXSUPERLIGGAME,Turkish Super Lig Game,KXSUPERLIGGAME-26FEB09FENGEN-FEN,Fenerbahce vs Genclerbirligi Winner?,yes,100,90,2026-02-09T17:16:37.150137Z,2026-02-09T17:28:01.348526Z,2026-02-09T19:00:26Z,CORRECT,667
Sports > Soccer > Turkish Super Lig,Sports,Soccer,Turkish Super Lig,KXSUPERLIGGAME,Turkish Super Lig Game,KXSUPERLIGGAME-26FEB09GAZKAS-GAZ,Gaziantep vs Kasimpasa Winner?,yes,100,90,2026-02-09T18:53:59.347696Z,2026-02-09T18:58:17.297937Z,2026-02-09T19:10:41Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25NOV27NFOMAL-NFO,Nottingham Forest vs Malmo FF Winner?,yes,100,90,2025-11-27T20:03:47.687581Z,2025-11-27T20:32:21.245643Z,2025-11-27T22:00:42.652956Z,CORRECT,207
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25NOV27MTAOL-OL,Maccabi Tel Aviv FC vs Olympique Lyon Winner?,yes,100,98,2025-11-27T20:05:33.57964Z,2025-11-27T20:25:39.492636Z,2025-11-27T22:00:42.011601Z,CORRECT,269
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25NOV27GAEVFB-VFB,Go Ahead Eagles vs VfB Stuttgart Winner?,yes,100,90,2025-11-27T20:34:37.929936Z,2025-11-27T20:34:37.929936Z,2025-11-27T21:50:54.498704Z,CORRECT,137
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25NOV27PANSTU-PAN,Panathinaikos Athens vs SK Sturm Graz Winner?,yes,100,90,2025-11-27T21:43:45.236954Z,2025-11-27T21:46:12.298051Z,2025-11-27T22:00:42.14696Z,CORRECT,161
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25NOV27RFCBRA-TIE,Glasgow Rangers vs SC Braga Winner?,yes,100,90,2025-11-27T21:52:00.626127Z,2025-11-27T21:57:46.224083Z,2025-11-27T22:00:40.903053Z,CORRECT,369
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11VFBMTA-VFB,Stuttgart vs Maccabi Tel Aviv Winner?,yes,100,95,2025-12-11T18:01:44.686059Z,2025-12-11T18:09:59.406144Z,2025-12-11T19:51:33.687644Z,CORRECT,412
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11DINRBB-RBB,Dinamo Zagreb vs Real Betis Winner?,yes,100,90,2025-12-11T18:18:22.97004Z,2025-12-11T18:20:31.75139Z,2025-12-11T19:41:55.087788Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCUNFO-NFO,Utrecht vs Nottingham Winner?,yes,100,90,2025-12-11T18:34:42.974408Z,2025-12-11T19:35:34.81569Z,2025-12-11T19:41:53.447637Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FTCRFC-FTC,Ferencvarosi vs Rangers Winner?,yes,100,90,2025-12-11T18:36:32.36657Z,2025-12-11T19:40:44.138873Z,2025-12-11T19:51:33.378876Z,CORRECT,992
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11YBLIL-YB,Young Boys vs Lille Winner?,yes,100,90,2025-12-11T19:04:26.786629Z,2025-12-11T19:39:25.594436Z,2025-12-11T19:51:33.02326Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCMGEN-FCM,Midtjylland vs Genk Winner?,yes,100,90,2025-12-11T19:19:17.324936Z,2025-12-11T19:24:20.908859Z,2025-12-11T19:41:54.740276Z,CORRECT,336
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11STUCZV-CZV,Sturm Graz vs Crvena Zvezda Winner?,yes,100,90,2025-12-11T19:30:09.910185Z,2025-12-11T19:31:59.597549Z,2025-12-11T19:51:33.079671Z,CORRECT,247
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11NICBRA-BRA,Nice vs Braga Winner?,yes,100,91,2025-12-11T19:31:40.323289Z,2025-12-11T19:41:01.068572Z,2025-12-11T19:51:33.638832Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11LUDPAOK-LUD,Ludogorets vs PAOK Winner?,no,0,90,2025-12-11T19:32:24.237097Z,,2025-12-11T19:51:33.327477Z,WRONG,337
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11LUDPAOK-TIE,Ludogorets vs PAOK Winner?,yes,100,90,2025-12-11T19:35:13.673569Z,2025-12-11T19:43:43.044443Z,2025-12-11T19:51:33.327477Z,CORRECT,438
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11OLGAE-OL,Lyon vs GA Eagles Winner?,yes,100,90,2025-12-11T20:02:44.730002Z,2025-12-11T21:48:13.719324Z,2025-12-11T21:55:55.222273Z,CORRECT,255
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11SKBFEN-FEN,Brann vs Fenerbahce Winner?,yes,100,93,2025-12-11T20:12:07.058203Z,2025-12-11T20:35:24.389073Z,2025-12-11T21:55:46.887325Z,CORRECT,449
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCPMAL-FCP,Porto vs Malmo Winner?,yes,100,90,2025-12-11T20:30:24.97914Z,2025-12-11T20:30:24.97914Z,2025-12-11T21:55:57.266349Z,CORRECT,284
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11CELROM-ROM,Celtic vs Roma Winner?,yes,100,90,2025-12-11T20:36:41.531105Z,2025-12-11T20:49:33.669836Z,2025-12-11T22:00:47.636492Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCSBFEY-FEY,FCSB vs Feyenoord Winner?,no,0,90,2025-12-11T21:09:15.183824Z,,2025-12-11T22:00:48.249055Z,WRONG,569
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11SCFRBS-SCF,Freiburg vs Salzburg Winner?,yes,100,90,2025-12-11T21:12:11.470166Z,2025-12-11T21:13:14.060161Z,2025-12-11T22:00:47.346559Z,CORRECT,303
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11RCCBFC-BFC,Celta Vigo vs Bologna Winner?,yes,100,90,2025-12-11T21:42:38.228549Z,2025-12-11T21:49:23.518159Z,2025-12-11T22:00:46.181206Z,CORRECT,879
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCBAVL-AVL,Basel vs Aston Villa Winner?,yes,100,90,2025-12-11T21:44:31.651806Z,2025-12-11T21:50:13.25926Z,2025-12-11T21:55:57.434436Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCSBFEY-TIE,FCSB vs Feyenoord Winner?,no,0,90,2025-12-11T21:48:55.227291Z,,2025-12-11T22:00:48.249055Z,WRONG,423
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11PANVIK-TIE,Panathinaikos vs Plzen Winner?,yes,100,92,2025-12-11T21:49:21.174638Z,2025-12-11T21:50:58.914499Z,2025-12-11T22:00:35.88514Z,CORRECT,180
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-25DEC11FCSBFEY-FCSB,FCSB vs Feyenoord Winner?,yes,100,90,2025-12-11T21:53:56.363775Z,2025-12-11T21:54:55.000422Z,2025-12-11T22:00:48.249055Z,CORRECT,485
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22FEYSTU-FEY,Feyenoord vs Sturm Graz Winner?,yes,100,90,2026-01-22T18:30:12.740509Z,2026-01-22T19:11:30.401992Z,2026-01-22T19:51:07.621868Z,CORRECT,372
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22MALCZV-CZV,Malmo vs Crvena Zvezda Winner?,yes,100,90,2026-01-22T19:21:15.340165Z,2026-01-22T19:25:57.812731Z,2026-01-22T19:40:56.833807Z,CORRECT,343
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22VIKFCP-VIK,Plzen vs Porto Winner?,no,0,94,2026-01-22T19:22:05.425314Z,,2026-01-22T19:51:05.036383Z,WRONG,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22PAOKRBB-TIE,PAOK vs Real Betis Winner?,no,0,90,2026-01-22T19:23:00.569306Z,,2026-01-22T19:40:56.632429Z,WRONG,706
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22SCFMTA-SCF,Freiburg vs Maccabi Tel Aviv Winner?,yes,100,90,2026-01-22T19:25:14.417808Z,2026-01-22T19:26:10.097953Z,2026-01-22T19:51:07.611896Z,CORRECT,611
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22PAOKRBB-PAOK,PAOK vs Real Betis Winner?,yes,100,90,2026-01-22T19:26:24.768075Z,2026-01-22T19:28:11.438411Z,2026-01-22T19:40:56.632429Z,CORRECT,828
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22FENAVL-AVL,Fenerbahce vs Aston Villa Winner?,yes,100,92,2026-01-22T19:32:05.286586Z,2026-01-22T19:38:21.388152Z,2026-01-22T19:51:06.310287Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22BFCCEL-TIE,Bologna vs Celtic Winner?,yes,100,90,2026-01-22T19:33:15.754683Z,2026-01-22T19:37:26.635596Z,2026-01-22T19:41:10.767804Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22YBOL-OL,Young Boys vs Lyon Winner?,yes,100,90,2026-01-22T19:33:43.519675Z,2026-01-22T19:36:29.78092Z,2026-01-22T19:41:08.471286Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22SKBFCM-FCM,Brann vs Midtjylland Winner?,no,0,90,2026-01-22T19:34:46.734507Z,,2026-01-22T19:51:07.120068Z,WRONG,887
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22VIKFCP-TIE,Plzen vs Porto Winner?,yes,100,90,2026-01-22T19:43:07.547326Z,2026-01-22T19:45:15.204751Z,2026-01-22T19:51:05.036383Z,CORRECT,1000
Sports > Soccer > UEFA Europa League,Sports,Soccer,UEFA Europa League,KXUELGAME,UEFA Europa League Game,KXUELGAME-26JAN22SKBFCM-TIE,Brann vs Midtjylland Winner?,yes,100,95,2026-01-22T19:43:08.563628Z,2026-01-22T19:43:13.397027Z,2026-01-22T19:51:07.120068Z,CORRECT,365
