Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),Crossed 90%,First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN15BAEGIR-BAE,Will Sebastian Baez win the Baez vs Giron : Semifinal match?,yes,100,YES,2026-01-16T04:30:07.766644Z,90,,,2026-01-16T05:35:09.104422Z,65.0,3901,CORRECT,1845
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN15MACPAU-MAC,Will Tomas Machac win the Machac vs Paul : Semifinal match?,yes,100,YES,2026-01-16T04:26:26.823267Z,92,,,2026-01-16T04:39:45.387169Z,13.3,798,CORRECT,1785
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN15MENMAR-MEN,Will Jakub Mensik win the Mensik vs Marozsan : Semifinal match?,yes,100,YES,2026-01-16T02:32:14.95274Z,91,,,2026-01-16T03:39:48.358347Z,67.5,4053,CORRECT,1804
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14SHEBAE-BAE,Will Sebastian Baez win the Shelton vs Baez : Quarterfinal match?,yes,100,YES,2026-01-15T23:35:11.048155Z,91,,,2026-01-16T00:05:27.497747Z,30.3,1816,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14SPIMAR-MAR,Will Fabian Marozsan win the Spizzirri vs Marozsan : Quarterfinal match?,yes,100,YES,2026-01-15T23:10:21.985695Z,90,,,2026-01-15T23:25:47.773084Z,15.4,925,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN15MPEMEN-MEN,Will Jakub Mensik win the Mpetshi Perricard vs Mensik : Quarterfinal match?,yes,100,YES,2026-01-15T22:43:18.971081Z,90,,,2026-01-15T23:14:57.266157Z,31.6,1898,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN15DAVVAC-DAV,Will Alejandro Davidovich Fokina win the Davidovich Fokina vs Vacherot : Quarterfinal match?,yes,100,YES,2026-01-15T10:50:12.913445Z,90,,,2026-01-15T11:29:48.04072Z,39.6,2375,CORRECT,1442
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14HUMSHE-HUM,Will Ugo Humbert win the Humbert vs Shevchenko : Quarterfinal match?,yes,100,YES,2026-01-15T06:44:06.301286Z,91,,,2026-01-15T07:43:54.42041Z,59.8,3588,CORRECT,582
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14VUKPAU-PAU,Will Tommy Paul win the Vukic vs Paul : Quarterfinal match?,yes,100,YES,2026-01-15T06:45:57.32229Z,90,,,2026-01-15T07:33:32.351719Z,47.6,2855,CORRECT,1130
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14COPSVA-SVA,Will Zachary Svajda win the Coppejans vs Svajda : Qualification Final match?,yes,100,YES,2026-01-15T06:03:19.081735Z,91,,,2026-01-15T06:54:00.159494Z,50.7,3041,CORRECT,973
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14ZHEKLE-ZHE,Will Michael Zheng win the Zheng vs Klein : Qualification Final match?,yes,100,YES,2026-01-15T06:30:30.545817Z,90,,,2026-01-15T06:53:58.802601Z,23.5,1408,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14DARGIR-GIR,Will Marcos Giron win the Darderi vs Giron : Quarterfinal match?,yes,100,YES,2026-01-15T02:52:13.108605Z,95,,,2026-01-15T06:08:28.212404Z,196.2,11775,CORRECT,2000
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14MCDDRA-MCD,Will Mackenzie McDonald win the McDonald vs Draxl : Qualification Final match?,no,0,YES,2026-01-15T03:28:39.202961Z,91,,,2026-01-15T05:58:37.136307Z,149.9,8997,WRONG,1880
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14ARNDAM-DAM,Will Martin Damm Jr win the Arnaud Bailly vs Damm Jr : Qualification Final match?,yes,100,YES,2026-01-15T04:27:06.480272Z,91,,,2026-01-15T05:49:02.641791Z,81.9,4916,CORRECT,489
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14LAJMAE-MAE,Will Francesco Maestrelli win the Lajovic vs Maestrelli : Qualification Final match?,yes,100,YES,2026-01-15T04:44:17.451346Z,91,,,2026-01-15T05:18:49.979062Z,34.5,2072,CORRECT,1091
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14GEAVAL-GEA,Will Arthur Gea win the Gea vs Vallejo : Qualification Final match?,yes,100,YES,2026-01-15T04:35:16.367557Z,91,,,2026-01-15T05:14:16.608603Z,39.0,2340,CORRECT,563
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14YMEWON-WON,Will Coleman Wong win the Ymer vs Wong : Qualification Final match?,no,0,YES,2026-01-15T04:22:15.972683Z,91,,,2026-01-15T05:05:35.194717Z,43.3,2599,WRONG,1976
Sports,KXATPMATCH,ATP Tennis Match,KXATPMATCH-26JAN14JODVAN-JOD,Will Rafael Jodar win the Jodar vs Van Assche : Qualification Final match?,yes,100,YES,2026-01-15T02:54:37.349548Z,90,,,2026-01-15T04:15:50.33835Z,81.2,4872,CORRECT,383
