Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count,Market Open Time,Time_Elapsed_Pct,Time_Bucket
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05GSWPHX-GSW,Golden State at Phoenix Winner?,yes,100,2026-02-06T05:23:23.991112Z,90,2026-02-06T05:23:25.873101Z,90.0,2026-02-06T05:35:24Z,12.0,718.0,CORRECT,1000,2026-02-03T22:06:00Z,99.63957024889369,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05CHITOR-TOR,Chicago at Toronto Winner?,yes,100,2026-02-06T02:24:02.102479Z,96,2026-02-06T02:24:02.102479Z,96.0,2026-02-06T03:03:34Z,39.5,2371.0,CORRECT,1000,2026-02-03T22:06:00Z,98.7559151546781,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05SASDAL-SAS,San Antonio at Dallas Winner?,yes,100,2026-02-06T03:45:28.697496Z,90,2026-02-06T03:48:14.243195Z,90.0,2026-02-06T04:05:28Z,17.2,1033.0,CORRECT,1000,2026-02-03T22:06:00Z,99.3829732754363,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05CHAHOU-CHA,Charlotte at Houston Winner?,yes,100,2026-02-06T02:55:52.17891Z,98,2026-02-06T02:55:52.17891Z,98.0,2026-02-06T03:50:28Z,54.6,3275.0,CORRECT,1000,2026-02-03T22:06:00Z,98.30678918994356,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05UTAATL-ATL,Utah at Atlanta Winner?,yes,100,2026-02-06T02:55:51.112314Z,90,2026-02-06T02:56:58.247448Z,90.0,2026-02-06T03:05:31Z,8.5,512.0,CORRECT,1000,2026-02-03T22:06:00Z,99.69602943529152,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05BKNORL-ORL,Brooklyn at Orlando Winner?,yes,100,2026-02-06T01:07:31.631686Z,97,2026-02-06T01:07:31.631686Z,97.0,2026-02-06T02:53:32Z,106.0,6360.0,CORRECT,1000,2026-02-03T19:06:00Z,96.83330595961206,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB05WASDET-WAS,Washington at Detroit Winner?,yes,100,2026-02-06T02:22:50.150441Z,96,2026-02-06T02:22:50.150441Z,96.0,2026-02-06T02:45:39Z,22.8,1368.0,CORRECT,1000,2026-02-03T19:06:00Z,99.31686975231936,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04CLELAC-CLE,Cleveland at Los Angeles C Winner?,yes,100,2026-02-05T04:36:21.550816Z,93,2026-02-05T04:36:21.550816Z,93.0,2026-02-05T06:00:39Z,84.3,5057.0,CORRECT,1000,2026-02-03T01:06:00Z,97.34487834144446,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04OKCSAS-SAS,Oklahoma City at San Antonio Winner?,yes,100,2026-02-05T04:37:48.381399Z,93,2026-02-05T04:48:05.573693Z,90.0,2026-02-05T05:10:31Z,22.4,1345.0,CORRECT,1000,2026-02-02T22:06:00Z,99.01013330189488,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04MEMSAC-MEM,Memphis at Sacramento Winner?,yes,100,2026-02-05T05:34:35.037976Z,90,2026-02-05T05:35:17.031045Z,90.0,2026-02-05T05:57:28Z,22.2,1330.0,CORRECT,1000,2026-02-02T22:06:00Z,99.31723323917886,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04BOSHOU-BOS,Boston at Houston Winner?,yes,100,2026-02-05T02:46:02.892716Z,96,2026-02-05T02:46:02.892716Z,96.0,2026-02-05T03:35:31Z,49.5,2968.0,CORRECT,1000,2026-02-02T22:06:00Z,98.45869456771788,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04NOPMIL-MIL,New Orleans at Milwaukee Winner?,yes,100,2026-02-05T03:41:22.933192Z,97,2026-02-05T03:41:22.933192Z,97.0,2026-02-05T04:00:41Z,19.3,1158.0,CORRECT,1000,2026-02-02T22:06:00Z,99.40330748089715,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04MINTOR-MIN,Minnesota at Toronto Winner?,yes,100,2026-02-05T02:51:42.887263Z,99,2026-02-05T02:51:42.887263Z,99.0,2026-02-05T03:17:36Z,25.9,1553.0,CORRECT,1000,2026-02-02T22:06:00Z,99.18895813124034,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB04DENNYK-NYK,Denver at New York Winner?,yes,100,2026-02-05T03:07:19.464957Z,90,2026-02-05T03:07:19.464957Z,90.0,2026-02-05T03:25:34Z,18.2,1094.0,CORRECT,1000,2026-02-02T19:05:00Z,99.46037890935445,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03BOSDAL-BOS,Boston at Dallas Winner?,yes,100,2026-02-04T02:44:15.26077Z,90,2026-02-04T02:44:15.26077Z,90.0,2026-02-04T03:43:26Z,59.2,3550.0,CORRECT,1000,2026-02-02T07:06:00Z,97.78971201897339,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03PHXPOR-PHX,Phoenix at Portland Winner?,yes,100,2026-02-04T06:22:40.104229Z,99,2026-02-04T06:22:40.104229Z,99.0,2026-02-04T06:51:29Z,28.8,1728.0,CORRECT,1000,2026-02-02T07:06:00Z,98.9944129431335,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03ORLOKC-OKC,Orlando at Oklahoma City Winner?,yes,100,2026-02-04T01:20:14.862412Z,90,2026-02-04T01:25:39.394197Z,90.0,2026-02-04T03:40:27Z,134.8,8087.0,CORRECT,1000,2026-02-02T07:06:00Z,94.75771492705664,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03ATLMIA-ATL,Atlanta at Miami Winner?,yes,100,2026-02-04T02:39:50.20327Z,94,2026-02-04T02:39:50.20327Z,94.0,2026-02-04T03:57:25Z,77.6,4654.0,CORRECT,1000,2026-02-02T07:06:00Z,97.11750519862525,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03PHIGSW-PHI,Philadelphia at Golden State Winner?,yes,100,2026-02-04T05:02:48.300525Z,97,2026-02-04T05:02:48.300525Z,97.0,2026-02-04T05:33:26Z,30.6,1837.0,CORRECT,1000,2026-02-02T07:06:00Z,98.90119974468746,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03LALBKN-LAL,Los Angeles L at Brooklyn Winner?,yes,100,2026-02-04T01:02:13.162631Z,90,2026-02-04T01:05:25.555593Z,90.0,2026-02-04T03:10:37Z,125.2,7511.0,CORRECT,1000,2026-02-02T07:06:00Z,95.14495650346302,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03CHIMIL-MIL,Chicago at Milwaukee Winner?,yes,100,2026-02-04T02:39:21.917773Z,90,2026-02-04T02:44:25.364851Z,90.0,2026-02-04T03:35:29Z,51.0,3063.0,CORRECT,1000,2026-02-02T07:06:00Z,97.8977940631458,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03DENDET-DET,Denver at Detroit Winner?,yes,100,2026-02-04T02:35:48.427725Z,90,2026-02-04T02:36:17.495862Z,91.0,2026-02-04T03:00:58Z,24.7,1480.0,CORRECT,1000,2026-02-02T07:06:00Z,99.04516674783994,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03NYKWAS-NYK,New York at Washington Winner?,yes,100,2026-02-04T00:14:14.113027Z,90,2026-02-04T00:16:39.008013Z,90.0,2026-02-04T02:47:49Z,151.2,9069.0,CORRECT,1000,2026-02-02T07:06:00Z,94.14217433649696,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB03UTAIND-UTA,Utah at Indiana Winner?,yes,100,2026-02-04T02:02:49.845725Z,90,2026-02-04T02:02:49.845725Z,90.0,2026-02-04T02:28:06Z,25.3,1516.0,CORRECT,1000,2026-02-02T07:06:00Z,99.02889059157347,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB02PHILAC-PHI,Philadelphia at Los Angeles C Winner?,yes,100,2026-02-03T05:07:41.40117Z,94,2026-02-03T05:07:41.40117Z,94.0,2026-02-03T05:40:26Z,32.7,1964.0,CORRECT,1000,2026-02-01T05:36:00Z,98.86482681173656,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB02HOUIND-HOU,Houston at Indiana Winner?,yes,100,2026-02-03T02:27:35.980198Z,96,2026-02-03T02:27:35.980198Z,96.0,2026-02-03T02:47:24Z,19.8,1188.0,CORRECT,1000,2026-02-01T05:36:00Z,99.26973777261439,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB02MINMEM-MEM,Minnesota at Memphis Winner?,yes,100,2026-02-03T02:55:59.342602Z,95,2026-02-03T02:55:59.342602Z,95.0,2026-02-03T03:43:23Z,47.4,2843.0,CORRECT,1000,2026-02-01T05:36:00Z,98.2873970007769,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB02NOPCHA-CHA,New Orleans at Charlotte Winner?,yes,100,2026-02-02T22:20:00.097752Z,95,2026-02-02T22:20:00.097752Z,95.0,2026-02-02T22:35:26Z,15.4,925.0,CORRECT,1000,2026-02-01T05:36:00Z,99.37255041947333,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01CLEPOR-CLE,Cleveland at Portland Winner?,yes,100,2026-02-02T03:41:33.463487Z,96,2026-02-02T03:41:33.463487Z,96.0,2026-02-02T04:25:27Z,43.9,2633.0,CORRECT,1000,2026-01-31T04:48:00Z,98.46393549435103,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01OKCDEN-OKC,Oklahoma City at Denver Winner?,yes,100,2026-02-02T04:32:01.822836Z,99,2026-02-02T04:32:01.822836Z,99.0,2026-02-02T05:10:00Z,38.0,2278.0,CORRECT,1000,2026-01-31T04:48:00Z,98.69160512060648,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01LALNYK-NYK,Los Angeles L at New York Winner?,yes,100,2026-02-02T02:13:05.119202Z,92,2026-02-02T02:13:05.119202Z,92.0,2026-02-02T02:30:38Z,17.5,1052.0,CORRECT,1000,2026-01-31T04:48:00Z,99.36017647394839,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01LACPHX-LAC,Los Angeles C at Phoenix Winner?,yes,100,2026-02-02T03:04:53.223002Z,98,2026-02-02T03:04:53.223002Z,98.0,2026-02-02T03:50:19Z,45.4,2725.0,CORRECT,1000,2026-01-31T04:48:00Z,98.3903430408825,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01BKNDET-DET,Brooklyn at Detroit Winner?,yes,100,2026-02-01T23:38:19.287161Z,93,2026-02-02T00:02:03.784332Z,91.0,2026-02-02T01:33:43Z,91.7,5499.0,CORRECT,1000,2026-01-31T04:48:00Z,95.70337350117597,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01CHIMIA-MIA,Chicago at Miami Winner?,yes,100,2026-02-01T23:59:17.556443Z,94,2026-02-01T23:59:17.556443Z,94.0,2026-02-02T01:35:44Z,96.4,5786.0,CORRECT,1000,2026-01-31T04:48:00Z,96.41181940358668,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01UTATOR-TOR,Utah at Toronto Winner?,yes,100,2026-02-02T01:17:08.184812Z,94,2026-02-02T01:19:48.839315Z,91.0,2026-02-02T01:57:35Z,37.8,2266.0,CORRECT,1000,2026-01-31T04:48:00Z,98.50726422389667,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01SACWAS-WAS,Sacramento at Washington Winner?,yes,100,2026-02-02T01:21:35.516391Z,90,2026-02-02T01:25:43.108407Z,95.0,2026-02-02T01:39:58Z,14.2,854.0,CORRECT,1000,2026-01-31T04:48:00Z,99.31742368714323,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31MINMEM-MIN,Minnesota at Memphis Winner?,yes,100,2026-02-01T01:46:19.752772Z,94,2026-02-01T02:20:54.535332Z,90.0,2026-02-01T03:27:27Z,66.5,3992.0,CORRECT,1000,2026-01-31T04:47:00Z,92.56710741788869,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31DALHOU-HOU,Dallas at Houston Winner?,yes,100,2026-02-01T03:54:21.656338Z,90,2026-02-01T03:54:23.119371Z,90.0,2026-02-01T04:10:05Z,15.7,941.0,CORRECT,1000,2026-01-31T04:47:00Z,98.87943973154363,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31ATLIND-IND,Atlanta at Indiana Winner?,yes,100,2026-02-01T02:20:43.155977Z,98,2026-02-01T02:26:32.333545Z,91.0,2026-02-01T02:37:28Z,10.9,655.0,CORRECT,1000,2026-01-31T04:47:00Z,98.72202774711299,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31CHIMIA-CHI,Chicago at Miami Winner?,yes,100,2026-02-01T03:33:17.295182Z,99,2026-02-01T03:33:17.295182Z,99.0,2026-02-01T04:00:17Z,27.0,1619.0,CORRECT,1000,2026-01-31T04:47:00Z,98.06248451738699,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31SASCHA-CHA,San Antonio at Charlotte Winner?,yes,100,2026-01-31T19:29:05.744307Z,95,2026-01-31T19:33:13.551285Z,90.0,2026-01-31T19:47:32Z,14.3,858.0,CORRECT,1000,2026-01-31T04:47:00Z,97.95259162533314,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01MILBOS-BOS,Milwaukee at Boston Winner?,yes,100,2026-02-01T21:49:40.003304Z,96,2026-02-01T21:49:40.003304Z,96.0,2026-02-01T23:15:48Z,86.1,5167.0,CORRECT,1000,2026-01-31T04:47:00Z,96.62063409186023,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN31NOPPHI-PHI,New Orleans at Philadelphia Winner?,yes,100,2026-02-01T02:40:31.020873Z,92,2026-02-01T02:40:31.020873Z,93.0,2026-02-01T03:01:06Z,20.6,1234.0,CORRECT,1000,2026-01-31T04:47:00Z,98.45716322239713,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26FEB01ORLSAS-SAS,Orlando at San Antonio Winner?,yes,100,2026-02-02T04:10:36.130894Z,97,2026-02-02T04:10:36.130894Z,97.0,2026-02-02T04:39:50Z,29.2,1753.0,CORRECT,1000,2026-01-31T04:47:00Z,98.98249747287812,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN30DETGSW-DET,Detroit at Golden State Winner?,yes,100,2026-01-31T05:45:18.227047Z,94,2026-01-31T05:45:18.227047Z,94.0,2026-01-31T06:11:22Z,26.1,1563.0,CORRECT,1000,2026-01-28T19:06:00Z,99.26487483523096,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN30BKNUTA-BKN,Brooklyn at Utah Winner?,yes,100,2026-01-31T04:41:04.866801Z,90,2026-01-31T04:43:12.557522Z,90.0,2026-01-31T05:09:52Z,26.6,1599.0,CORRECT,1000,2026-01-28T19:06:00Z,99.17374698658578,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN30CLEPHX-PHX,Cleveland at Phoenix Winner?,yes,100,2026-01-31T03:44:40.905662Z,96,2026-01-31T03:44:40.905662Z,96.0,2026-01-31T04:40:14Z,55.5,3333.0,CORRECT,1000,2026-01-28T19:06:00Z,98.39178286643443,75-100%
Sports,KXNBAGAME,Professional Basketball Game,KXNBAGAME-26JAN30LACDEN-DEN,Los Angeles C at Denver Winner?,yes,100,2026-01-31T04:10:07.216177Z,98,2026-01-31T04:10:07.216177Z,98.0,2026-01-31T04:37:29Z,27.4,1641.0,CORRECT,1000,2026-01-28T19:06:00Z,99.20720858036883,75-100%
