Category,Series Ticker,Series Title,Ticker,Title,Result,Settlement (¢),First Touch Time,First Touch Price (¢),Permanent Cross Time,Permanent Cross Price (¢),Market Close Time,Betting Window (min),Betting Window (sec),Prediction Correct,Trades Count
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05NYINJ-NYI,New York I at New Jersey Winner?,,100,2026-02-06T02:30:53.141285Z,97,,,,33.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB05OTTPHI-OTT,Ottawa at Philadelphia Winner?,,100,2026-02-06T02:24:37.601144Z,90,,,,36.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04SEALA-SEA,Seattle at Los Angeles Winner?,,100,2026-02-05T05:18:17.95106Z,90,,,,61.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04VANVGK-VGK,Vancouver at Vegas Winner?,,100,2026-02-05T04:15:28.122642Z,90,,,,109.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04EDMCGY-CGY,Edmonton at Calgary Winner?,,100,2026-02-05T05:33:19.083096Z,90,,,,17.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04STLDAL-DAL,St. Louis at Dallas Winner?,,100,2026-02-05T04:27:51.831587Z,94,,,,72.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04SJCOL-COL,San Jose at Colorado Winner?,,100,2026-02-05T04:31:25.852351Z,90,,,,53.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04DETUTA-UTA,Detroit at Utah Winner?,,100,2026-02-05T03:38:31.355217Z,90,,,,102.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04MINNSH-MIN,Minnesota at Nashville Winner?,,100,2026-02-05T03:51:32.277324Z,93,,,,23.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04BOSFLA-FLA,Boston at Florida Winner?,,100,2026-02-05T03:13:28.579323Z,90,,,,27.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04MTLWPG-MTL,Montreal at Winnipeg Winner?,,100,2026-02-05T02:08:08.935744Z,90,,,,62.8,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB04CHICBJ-CBJ,Chicago at Columbus Winner?,,100,2026-02-05T01:07:54.338901Z,90,,,,97.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03SEAANA-ANA,Seattle at Anaheim Winner?,,100,2026-02-04T04:46:44.041946Z,93,,,,97.8,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03TOREDM-TOR,Toronto at Edmonton Winner?,,100,2026-02-04T03:53:38.274232Z,90,,,,46.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03PITNYI-PIT,Pittsburgh at New York I Winner?,,0,2026-02-04T02:55:10.583898Z,90,,,,44.8,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03BUFTB-BUF,Buffalo at Tampa Bay Winner?,,0,2026-02-04T03:00:10.160789Z,93,,,,34.5,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03CBJNJ-CBJ,Columbus at New Jersey Winner?,,100,2026-02-04T02:20:35.576746Z,91,,,,49.8,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03OTTCAR-CAR,Ottawa at Carolina Winner?,,100,2026-02-04T02:28:11.155913Z,93,,,,42.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB03WSHPHI-PHI,Washington at Philadelphia Winner?,,100,2026-02-04T02:28:55.871164Z,91,,,,41.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02TORCGY-TOR,Toronto at Calgary Winner?,,100,2026-02-03T05:20:45.343679Z,90,,,,39.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02VANUTA-UTA,Vancouver at Utah Winner?,,100,2026-02-03T03:45:23.951221Z,90,,,,99.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02DETCOL-DET,Detroit at Colorado Winner?,,100,2026-02-03T04:24:49.487677Z,90,,,,35.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02WPGDAL-DAL,Winnipeg at Dallas Winner?,,100,2026-02-03T03:56:32.847439Z,95,,,,38.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02SJCHI-CHI,San Jose at Chicago Winner?,,100,2026-02-03T02:48:12.976493Z,97,,,,96.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02STLNSH-NSH,St. Louis at Nashville Winner?,,100,2026-02-03T03:26:50.70673Z,91,,,,53.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02MTLMIN-MIN,Montreal at Minnesota Winner?,,100,2026-02-03T03:19:23.961267Z,94,,,,31.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02NYIWSH-WSH,New York I at Washington Winner?,,100,2026-02-03T02:07:39.945573Z,90,,,,83.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02OTTPIT-OTT,Ottawa at Pittsburgh Winner?,,100,2026-02-03T02:24:14.196178Z,91,,,,46.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB02BUFFLA-BUF,Buffalo at Florida Winner?,,100,2026-02-03T02:33:08.468714Z,90,,,,28.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB01VGKANA-ANA,Vegas at Anaheim Winner?,,100,2026-02-02T05:09:07.439102Z,90,,,,41.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB01BOSTB-TB,Boston at Tampa Bay Winner?,,100,2026-02-02T03:18:58.933915Z,93,,,,31.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26FEB01LACAR-CAR,Los Angeles at Carolina Winner?,,100,2026-02-01T22:51:24.697595Z,90,,,,43.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31MINEDM-MIN,Minnesota at Edmonton Winner?,,100,2026-02-01T04:42:07.694103Z,94,,,,108.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31SEAVGK-SEA,Seattle at Vegas Winner?,,100,2026-02-01T05:26:12.34164Z,90,,,,24.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31DALUTA-DAL,Dallas at Utah Winner?,,100,2026-02-01T04:03:04.362803Z,92,,,,71.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31MTLBUF-MTL,Montreal at Buffalo Winner?,,100,2026-02-01T02:41:14.984915Z,90,,,,53.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31TORVAN-TOR,Toronto at Vancouver Winner?,,100,2026-02-01T02:48:48.340154Z,91,,,,45.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31NJOTT-OTT,New Jersey at Ottawa Winner?,,100,2026-02-01T02:49:05.288911Z,90,,,,31.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31CBJSTL-CBJ,Columbus at St. Louis Winner?,,100,2026-02-01T02:32:55.562629Z,90,,,,47.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31NSHNYI-NSH,Nashville at New York I Winner?,,100,2026-02-01T02:37:31.144825Z,90,,,,27.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31CARWSH-WSH,Carolina at Washington Winner?,,100,2026-02-01T00:45:22.854092Z,95,,,,24.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31SJCGY-CGY,San Jose at Calgary Winner?,,100,2026-01-31T23:37:15.659623Z,90,,,,37.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31NYRPIT-PIT,New York R at Pittsburgh Winner?,,100,2026-01-31T21:23:06.317672Z,91,,,,167.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31WPGFLA-WPG,Winnipeg at Florida Winner?,,100,2026-01-31T23:27:26.556344Z,90,,,,33.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31COLDET-COL,Colorado at Detroit Winner?,,100,2026-01-31T19:07:56.45627Z,90,,,,162.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN31LAPHI-PHI,Los Angeles at Philadelphia Winner?,,0,2026-01-31T20:24:51.567925Z,95,,,,25.8,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN30CBJCHI-CBJ,Columbus at Chicago Winner?,,100,2026-01-31T03:54:18.787217Z,91,,,,30.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29TORSEA-SEA,Toronto at Seattle Winner?,,100,2026-01-30T04:44:49.172538Z,90,,,,85.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29DALVGK-DAL,Dallas at Vegas Winner?,,100,2026-01-30T05:49:01.459818Z,93,,,,15.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29ANAVAN-VAN,Anaheim at Vancouver Winner?,,100,2026-01-30T05:33:00.145847Z,90,,,,27.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29SJEDM-SJ,San Jose at Edmonton Winner?,,0,2026-01-30T04:32:46.667565Z,95,,,,28.3,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29FLASTL-STL,Florida at St. Louis Winner?,,100,2026-01-30T03:44:23.886773Z,90,,,,36.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29WSHDET-DET,Washington at Detroit Winner?,,0,2026-01-30T03:17:22.528131Z,90,,,,37.3,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29CGYMIN-MIN,Calgary at Minnesota Winner?,,100,2026-01-30T01:32:31.903651Z,90,,,,137.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29UTACAR-UTA,Utah at Carolina Winner?,,0,2026-01-30T02:17:33.100595Z,90,,,,52.8,,WRONG,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29PHIBOS-BOS,Philadelphia at Boston Winner?,,100,2026-01-30T00:46:27.334782Z,90,,,,138.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29NSHNJ-NJ,Nashville at New Jersey Winner?,,100,2026-01-30T02:43:41.546138Z,95,,,,21.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29NYINYR-NYI,New York I at New York R Winner?,,100,2026-01-30T01:36:45.981873Z,91,,,,88.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29WPGTB-TB,Winnipeg at Tampa Bay Winner?,,100,2026-01-30T01:07:42.438565Z,90,,,,113.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29LABUF-BUF,Los Angeles at Buffalo Winner?,,100,2026-01-30T01:22:36.803375Z,90,,,,98.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29CHIPIT-PIT,Chicago at Pittsburgh Winner?,,100,2026-01-30T01:37:41.203201Z,90,,,,77.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN29COLMTL-MTL,Colorado at Montreal Winner?,,100,2026-01-30T01:26:53.361936Z,90,,,,88.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN28PHICBJ-CBJ,Philadelphia at Columbus Winner?,,100,2026-01-29T03:00:26.072577Z,90,,,,54.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN28COLOTT-OTT,Colorado at Ottawa Winner?,,100,2026-01-29T02:55:26.76838Z,90,,,,44.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN28NYRNYI-NYI,New York R at New York I Winner?,,100,2026-01-29T01:30:52.560383Z,90,,,,99.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27WSHSEA-SEA,Washington at Seattle Winner?,,100,2026-01-28T05:04:28.00863Z,98,,,,80.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27SJVAN-SJ,San Jose at Vancouver Winner?,,100,2026-01-28T04:18:52.49758Z,90,,,,105.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27WPGNJ-WPG,Winnipeg at New Jersey Winner?,,100,2026-01-28T01:44:42.244102Z,91,,,,172.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27CHIMIN-MIN,Chicago at Minnesota Winner?,,100,2026-01-28T03:54:29.325239Z,90,,,,30.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27DALSTL-DAL,Dallas at St. Louis Winner?,,100,2026-01-28T03:14:34.390605Z,95,,,,60.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27UTAFLA-UTA,Utah at Florida Winner?,,100,2026-01-28T02:35:30.769882Z,90,,,,64.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27BUFTOR-BUF,Buffalo at Toronto Winner?,,100,2026-01-28T02:10:56.94814Z,90,,,,73.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27LADET-LA,Los Angeles at Detroit Winner?,,100,2026-01-28T02:11:51.463087Z,90,,,,68.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27NSHBOS-BOS,Nashville at Boston Winner?,,100,2026-01-28T02:37:55.812834Z,97,,,,32.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN27VGKMTL-MTL,Vegas at Montreal Winner?,,100,2026-01-28T02:36:19.71037Z,98,,,,24.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN26ANAEDM-EDM,Anaheim at Edmonton Winner?,,100,2026-01-27T03:45:47.901017Z,94,,,,68.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN26BOSNYR-NYR,Boston at New York R Winner?,,100,2026-01-27T02:56:47.633629Z,90,,,,33.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN26UTATB-TB,Utah at Tampa Bay Winner?,,100,2026-01-27T02:26:56.718138Z,90,,,,47.8,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN26NYIPHI-NYI,New York I at Philadelphia Winner?,,100,2026-01-27T01:22:01.699901Z,90,,,,98.9,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25ANACGY-ANA,Anaheim at Calgary Winner?,,100,2026-01-26T03:39:03.677044Z,93,,,,35.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25FLACHI-FLA,Florida at Chicago Winner?,,100,2026-01-26T02:17:14.408934Z,90,,,,47.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25PITVAN-PIT,Pittsburgh at Vancouver Winner?,,100,2026-01-26T00:40:55.867857Z,97,,,,99.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25VGKOTT-OTT,Vegas at Ottawa Winner?,,100,2026-01-25T23:16:47.352843Z,90,,,,123.2,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25NJSEA-SEA,New Jersey at Seattle Winner?,,100,2026-01-25T22:12:06.917698Z,91,,,,62.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN25COLTOR-COL,Colorado at Toronto Winner?,,100,2026-01-25T19:35:50.445514Z,90,,,,144.6,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24WSHEDM-EDM,Washington at Edmonton Winner?,,100,2026-01-25T05:47:55.925568Z,94,,,,32.0,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24FLAMIN-FLA,Florida at Minnesota Winner?,,100,2026-01-25T04:47:50.508148Z,90,,,,26.8,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24LASTL-LA,Los Angeles at St. Louis Winner?,,100,2026-01-25T03:45:10.542102Z,90,,,,39.4,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24MTLBOS-BOS,Montreal at Boston Winner?,,100,2026-01-25T02:49:26.024326Z,90,,,,50.7,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24CAROTT-CAR,Carolina at Ottawa Winner?,,100,2026-01-25T01:06:15.30512Z,90,,,,148.3,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24DETWPG-DET,Detroit at Winnipeg Winner?,,100,2026-01-25T02:33:00.098753Z,90,,,,57.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24TBCBJ-CBJ,Tampa Bay at Columbus Winner?,,100,2026-01-25T01:47:24.040369Z,90,,,,103.1,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24UTANSH-UTA,Utah at Nashville Winner?,,100,2026-01-24T20:55:15.784483Z,90,,,,79.5,,CORRECT,
Sports,KXNHLGAME,NHL,KXNHLGAME-26JAN24BUFNYI-BUF,Buffalo at New York I Winner?,,100,2026-01-24T19:37:26.767791Z,90,,,,87.3,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT31LADTOR-LAD,Los Angeles D vs Toronto (Game 6) Winner?,,100,2025-11-01T03:11:11.960703Z,91,,,,9.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT29TORLAD-TOR,Toronto vs Los Angeles D (Game 5) Winner?,,100,2025-10-30T02:37:46.251722Z,96,,,,37.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT28TORLAD-TOR,Toronto vs Los Angeles D (Game 4) Winner?,,100,2025-10-29T02:40:21.893043Z,96,,,,29.4,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT27TORLAD-LAD,Toronto vs Los Angeles D (Game 3) Winner?,,100,2025-10-28T06:50:15.596502Z,94,,,,4.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT25LADTOR-LAD,Los Angeles D vs Toronto (Game 2) Winner?,,100,2025-10-26T02:18:34.873603Z,95,,,,28.4,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT24LADTOR-TOR,Los Angeles D vs Toronto (Game 1) Winner?,,100,2025-10-25T02:33:24.459939Z,98,,,,58.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT19SEATOR-TOR,Seattle vs Toronto (Game 6) Winner?,,100,2025-10-20T01:46:15.019007Z,94,,,,73.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT17MILLAD-LAD,Milwaukee vs Los Angeles D (Game 4) Winner?,,100,2025-10-18T02:26:47.918036Z,96,,,,57.7,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT17TORSEA-SEA,Toronto vs Seattle (Game 5) Winner?,,100,2025-10-18T01:00:17.923652Z,90,,,,14.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT16TORSEA-TOR,Toronto vs Seattle (Game 4) Winner?,,100,2025-10-17T02:24:37.958515Z,91,,,,65.3,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT16MILLAD-LAD,Milwaukee vs Los Angeles D (Game 3) Winner?,,100,2025-10-17T00:34:53.203521Z,90,,,,29.9,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT15TORSEA-TOR,Toronto vs Seattle (Game 3) Winner?,,100,2025-10-16T01:37:45.435357Z,96,,,,82.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT14LADMIL-LAD,Los Angeles D vs Milwaukee (Game 2) Winner?,,100,2025-10-15T02:23:35.76881Z,97,,,,41.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT13LADMIL-LAD,Los Angeles D vs Milwaukee (Game 1) Winner?,,100,2025-10-14T03:02:09.072468Z,90,,,,4.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT13SEATOR-SEA,Seattle vs Toronto (Game 2) Winner?,,100,2025-10-13T23:10:50.803221Z,94,,,,84.0,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT12SEATOR-SEA,Seattle vs Toronto (Game 1) Winner?,,100,2025-10-13T02:40:11.489503Z,90,,,,19.7,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT09MILCHC-CHC,Milwaukee vs Chicago C (Game 4) Winner?,,100,2025-10-10T03:14:26.262571Z,95,,,,60.2,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT09PHILAD-LAD,Philadelphia vs Los Angeles D (Game 4) Winner?,,100,2025-10-10T01:39:17.603894Z,90,,,,10.9,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT08PHILAD-PHI,Philadelphia vs Los Angeles D (Game 3) Winner?,,100,2025-10-09T03:27:30.045256Z,94,,,,37.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT08TORNYY-TOR,Toronto vs New York Y (Game 4) Winner?,,100,2025-10-09T02:06:03.054406Z,93,,,,28.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT08MILCHC-CHC,Milwaukee vs Chicago C (Game 3) Winner?,,100,2025-10-09T00:17:51.874162Z,90,,,,11.8,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT08SEADET-DET,Seattle vs Detroit (Game 4) Winner?,,100,2025-10-08T21:24:59.961122Z,93,,,,39.7,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT07TORNYY-NYY,Toronto vs New York Y (Game 3) Winner?,,100,2025-10-08T03:14:21.363198Z,93,,,,25.3,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT07SEADET-SEA,Seattle vs Detroit (Game 3) Winner?,,100,2025-10-08T01:12:58.624915Z,94,,,,46.8,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT06CHCMIL-MIL,Chicago C vs Milwaukee (Game 2) Winner?,,100,2025-10-07T02:58:51.203314Z,94,,,,70.8,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT06LADPHI-LAD,Los Angeles D vs Philadelphia (Game 2) Winner?,,100,2025-10-07T01:15:23.562268Z,90,,,,2.7,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT05DETSEA-SEA,Detroit vs Seattle (Game 2) Winner?,,100,2025-10-06T02:30:23.377287Z,93,,,,24.2,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT05NYYTOR-TOR,New York Y vs Toronto (Game 2) Winner?,,100,2025-10-05T20:57:31.871127Z,93,,,,137.2,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT04DETSEA-DET,Detroit vs Seattle (Game 1) Winner?,,100,2025-10-05T03:58:08.976855Z,91,,,,11.4,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT04LADPHI-LAD,Los Angeles D vs Philadelphia (Game 1) Winner?,,100,2025-10-05T01:26:04.485153Z,93,,,,23.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT04NYYTOR-TOR,New York Y vs Toronto (Game 1) Winner?,,100,2025-10-04T22:18:14.120786Z,90,,,,61.3,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT04CHCMIL-MIL,Chicago C vs Milwaukee (Game 1) Winner?,,100,2025-10-04T18:38:00.202554Z,91,,,,161.6,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT01CINLAD-LAD,Cincinnati vs Los Angeles D (Game 2) Winner?,,100,2025-10-02T03:40:56.252928Z,98,,,,28.6,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT01BOSNYY-NYY,Boston vs New York Y (Game 2) Winner?,,100,2025-10-02T00:56:23.861321Z,91,,,,8.2,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT01SDCHC-SD,San Diego vs Chicago C (Game 2) Winner?,,100,2025-10-01T21:07:38.852231Z,92,,,,57.2,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25OCT01DETCLE-CLE,Detroit vs Cleveland (Game 2) Winner?,,100,2025-10-01T19:54:13.221222Z,91,,,,35.4,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP30CINLAD-LAD,Cincinnati vs Los Angeles D (Game 1) Winner?,,100,2025-10-01T02:26:52.646014Z,98,,,,180.7,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP30BOSNYY-BOS,Boston vs New York Y (Game 1) Winner?,,100,2025-10-01T01:10:21.619116Z,90,,,,6.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP30SDCHC-CHC,San Diego vs Chicago C (Game 1) Winner?,,100,2025-09-30T21:09:51.476264Z,90,,,,35.4,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP30DETCLE-DET,Detroit vs Cleveland (Game 1) Winner?,,100,2025-09-30T19:41:17.756535Z,90,,,,36.3,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28TEXCLE-TEX,Texas at Cleveland Winner?,,0,2025-09-28T22:13:44.185262Z,90,,,,21.3,,WRONG,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28AZSD-SD,Arizona at San Diego Winner?,,100,2025-09-28T19:35:54.255447Z,90,,,,179.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28TBTOR-TOR,Tampa Bay at Toronto Winner?,,100,2025-09-28T19:31:31.710793Z,90,,,,165.8,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28NYMMIA-MIA,New York M at Miami Winner?,,100,2025-09-28T20:27:06.846416Z,92,,,,101.0,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28LADSEA-LAD,Los Angeles D at Seattle Winner?,,100,2025-09-28T19:48:15.096131Z,91,,,,139.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28HOULAA-HOU,Houston at Los Angeles A Winner?,,100,2025-09-28T20:32:39.020007Z,90,,,,90.8,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28CINMIL-MIL,Cincinnati at Milwaukee Winner?,,100,2025-09-28T20:59:41.817372Z,90,,,,57.1,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28BALNYY-NYY,Baltimore at New York Y Winner?,,100,2025-09-28T20:00:16.267237Z,90,,,,116.5,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28KCATH-KC,Kansas City at A's Winner?,,100,2025-09-28T20:09:08.935782Z,90,,,,107.6,,CORRECT,
Sports,KXMLBGAME,MLB,KXMLBGAME-25SEP28PITATL-ATL,Pittsburgh at Atlanta Winner?,,100,2025-09-28T21:20:51.037962Z,93,,,,32.3,,CORRECT,
