timestamp,event_id,market_id,question,league,outcome_name,implied_prob,best_bid,best_ask,last_trade_price,clob_buy_price,token_id,game_start_time
2026-02-24T09:05:44.484324+00:00,205363,1424324,Game Handicap: TES (-1.5) vs JD Gaming (+1.5),league-of-legends,JD Gaming,0.5,0.05,0.95,,0.09,95264804188383668211989927864805817911107874806093219786029356301044896456115,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424325,Total Kills Over/Under 44.5 in Game 1?,league-of-legends,Over,0.0005,,0.001,,,80092292010893072262805200216599685454372150764004306508940215726781412512725,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424325,Total Kills Over/Under 44.5 in Game 1?,league-of-legends,Under,0.9995,,0.001,,0.999,101789615795159059023820877283277042961671701266116099011509924982491801802576,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424882,Total Kills Over/Under 27.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.01,89421987414614820586246274979387978621146916593817729769090020424826527745336,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424882,Total Kills Over/Under 27.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.01,110219723859297094059674426540340467174946520016206166292290943077123635301123,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424883,Total Kills Over/Under 26.5 in Game 4?,league-of-legends,Over,0.5,0.05,0.95,,0.05,59135743151930702437853155236176456572769095328846849519311518777320535674713,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424883,Total Kills Over/Under 26.5 in Game 4?,league-of-legends,Under,0.5,0.05,0.95,,0.01,103034141063737901309497161798572011692291392776293896136993446243260917987464,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424884,Total Kills Over/Under 33.5 in Game 4?,league-of-legends,Over,0.5,0.01,0.99,,0.01,3004521304851726845908491173863698304856348779522274142908443218655977327442,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424884,Total Kills Over/Under 33.5 in Game 4?,league-of-legends,Under,0.5,0.01,0.99,,0.01,34402773550886441398162561529752094265011574489294388887356102985433182218105,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424893,Total Kills Over/Under 34.5 in Game 4?,league-of-legends,Over,,0,1,0,,57519452572692276580102425968495149500936292125669010590340208663991805211384,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424893,Total Kills Over/Under 34.5 in Game 4?,league-of-legends,Under,,0,1,0,,16034191470939894649697996206613449340496129379212955132778062162510523741960,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424894,Total Kills Over/Under 36.5 in Game 4?,league-of-legends,Over,,0,1,0,,9093743210501137786117946197586299127427615326399317151887661138392663919576,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424894,Total Kills Over/Under 36.5 in Game 4?,league-of-legends,Under,,0,1,0,,114200766098928327876485175067502743948456062568053116626948802835432933347154,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424895,Total Kills Over/Under 38.5 in Game 4?,league-of-legends,Over,,0,1,0,,1102910565264591614698645698562135861736391000677426824373557873318086051400,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424895,Total Kills Over/Under 38.5 in Game 4?,league-of-legends,Under,,0,1,0,,72356813801426577596215071411909970132050039233906997689673753122038600964191,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424897,Total Kills Over/Under 37.5 in Game 4?,league-of-legends,Over,,0,1,0,,99074892350016884124047395645745134280818805580139967541371759056668747451694,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424897,Total Kills Over/Under 37.5 in Game 4?,league-of-legends,Under,,0,1,0,,44066618611225840514008831839011087277841510981083005060088456380865727796430,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424898,Total Kills Over/Under 35.5 in Game 4?,league-of-legends,Over,,0,1,0,,43393827014820004719683459761770738726021273788317942913490413882906777550658,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424898,Total Kills Over/Under 35.5 in Game 4?,league-of-legends,Under,,0,1,0,,59918246611805932550768391208516784894459678374801141967089433253002254491681,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424904,Total Kills Over/Under 39.5 in Game 4?,league-of-legends,Over,,0,1,0,,,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,205363,1424904,Total Kills Over/Under 39.5 in Game 4?,league-of-legends,Under,,0,1,0,,,2026-02-24 06:10:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377205,Game Handicap: LGD (-2.5) vs TC Grouping (+2.5),honor-of-kings,LGD NBW,0.505,0.02,0.99,,0.02,11311070119793028586776214337546095684550377467367153875175292143114953291406,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377205,Game Handicap: LGD (-2.5) vs TC Grouping (+2.5),honor-of-kings,TC Grouping,0.495,0.02,0.99,,,114117347313266968179667694629899219226449069516696083991746277921955684246054,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377196,Honor of Kings: LGD NBW vs TC Grouping (BO5) - King Pro League Stage 2 Group B,honor-of-kings,LGD NBW,0.505,0.02,0.99,0.86,0.02,109853001169463202563866220919961343188759478302270622913678663327938357645960,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377196,Honor of Kings: LGD NBW vs TC Grouping (BO5) - King Pro League Stage 2 Group B,honor-of-kings,TC Grouping,0.495,0.02,0.99,0.86,,55101752265174181283550747086871861388184180928187355150002221413052037104609,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377198,Honor of Kings: LGD NBW vs TC Grouping - Game 1 Winner,honor-of-kings,LGD NBW,0.505,0.01,1,,0.01,31258384948002658563735896300895247842978778367554047229792250119954374493291,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377198,Honor of Kings: LGD NBW vs TC Grouping - Game 1 Winner,honor-of-kings,TC Grouping,0.495,0.01,1,,,31259522978105573037185552229935432605096578234462960251766360114170634969438,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377200,Honor of Kings: LGD NBW vs TC Grouping - Game 2 Winner,honor-of-kings,LGD NBW,0.51,0.02,1,,0.02,12626314859767609062749685823517857673103952963133249635244152655792662077567,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377200,Honor of Kings: LGD NBW vs TC Grouping - Game 2 Winner,honor-of-kings,TC Grouping,0.49,0.02,1,,,33111701006881922549396061150121889380664294039277492767429261101544024368242,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377201,Honor of Kings: LGD NBW vs TC Grouping - Game 3 Winner,honor-of-kings,LGD NBW,0.5,0.01,0.99,,0.01,71292700142194573731443797373595031254225567000760556560284552951317828616177,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377201,Honor of Kings: LGD NBW vs TC Grouping - Game 3 Winner,honor-of-kings,TC Grouping,0.5,0.01,0.99,,0.01,102681470278146509945980657613010648460362321816269591483746274069620144978627,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377202,Games Total: O/U 3.5,honor-of-kings,Over,0.505,0.02,0.99,,0.02,73473555490673088445969665228349462881689947483476622819989908435458384851470,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377202,Games Total: O/U 3.5,honor-of-kings,Under,0.495,0.02,0.99,,,88955135647204381687611660724056924309417969125982280518241206568790034951201,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377203,Games Total: O/U 4.5,honor-of-kings,Over,0.505,0.02,0.99,,0.01,87014856166250228784713477819688061670393207663622209261970911496819887334390,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377203,Games Total: O/U 4.5,honor-of-kings,Under,0.495,0.02,0.99,,,26406069547923542597130350860031143010756475961698117210556085481623129686859,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377204,Game Handicap: LGD (-1.5) vs TC Grouping (+1.5),honor-of-kings,LGD NBW,0.51,0.02,1,,0.02,38721373945161219787097057486651494527103026368118156541319885726160854646422,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,209061,1377204,Game Handicap: LGD (-1.5) vs TC Grouping (+1.5),honor-of-kings,TC Grouping,0.49,0.02,1,,,68701110733633454674679265938725581696927540437047973346489987333613501739750,2026-02-24 09:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419417,Game Handicap: DNS.C (-1.5) vs DRX Challengers (+1.5),league-of-legends,DN SOOPers Challengers,0.7,0.45,0.95,0.95,0.45,103761150826719273233190628399149135000456390239582468388873522131024705201398,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419417,Game Handicap: DNS.C (-1.5) vs DRX Challengers (+1.5),league-of-legends,DRX Challengers,0.3,0.45,0.95,0.95,,69595968185953138534752873836225501939885683824085630142303754597784942546795,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419420,First Blood in Game 2?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,40792418444472446803927353991324333610233268956018386317526583512524784372834,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419420,First Blood in Game 2?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,61752104383309578099002631847339343151865076551334203622355678920476075755449,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419394,LoL: DN SOOPers Challengers vs DRX Challengers - Game 2 Winner,league-of-legends,DN SOOPers Challengers,0.675,0.65,0.7,0.66,0.65,44710733283655341970262089127544507580790276104847797756210092877119710497764,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419394,LoL: DN SOOPers Challengers vs DRX Challengers - Game 2 Winner,league-of-legends,DRX Challengers,0.325,0.65,0.7,0.66,,23571304310524927893250780249715463841588930359945115962787172141241358288529,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419423,First Blood in Game 3?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,15559471507743662956261814466622900243235734805089400381852294834483149127924,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419423,First Blood in Game 3?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,27840031478117808446442661127783650073752407630507849387291163893886558975176,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419407,Games Total: O/U 3.5,league-of-legends,Over,0.645,0.57,0.72,0.71,0.55,115473359041131480075475945253626283844314462917212559827858952011756261723601,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419407,Games Total: O/U 3.5,league-of-legends,Under,0.355,0.57,0.72,0.71,,90874025399243867242320722626054394209804621662224086328270368982579196649962,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419401,LoL: DN SOOPers Challengers vs DRX Challengers - Game 3 Winner,league-of-legends,DN SOOPers Challengers,0.585,0.52,0.65,0.63,0.52,7492446770246984085490624453170072597482058305357455010006895771759319044198,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419401,LoL: DN SOOPers Challengers vs DRX Challengers - Game 3 Winner,league-of-legends,DRX Challengers,0.415,0.52,0.65,0.63,,50742979334256349067007890481268449202015173078524551045389030010499721318491,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419412,Games Total: O/U 4.5,league-of-legends,Over,0.29,0.2,0.38,,,38577324035499805436279671265928119872990378732074042044433432044219968070481,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419412,Games Total: O/U 4.5,league-of-legends,Under,0.71,0.2,0.38,,0.57,91069929075742662452705949031302345046020275899074526709059403475908838785078,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419424,First Blood in Game 4?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,26029972703165541651258344712294966830644166170725538990864466325424219795540,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419424,First Blood in Game 4?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,88525420302887244435930785005284411425606000389746051410119743861228903296840,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419418,Game Handicap: DNS.C (-2.5) vs DRX Challengers (+2.5),league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,68031816995342052834673779159345783755580217080273592230572288374067791486432,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419418,Game Handicap: DNS.C (-2.5) vs DRX Challengers (+2.5),league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,65005884421830653126336881442082615759045739168603801025827308134595581003043,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419422,First Blood in Game 1?,league-of-legends,DN SOOPers Challengers,0.9995,0.999,1,0.999,0.999,29659033548565584229248208057704878577926643079397711997742848491597270147785,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419422,First Blood in Game 1?,league-of-legends,DRX Challengers,0.0005,0.999,1,0.999,,66802370700220919247908153572659067482462410621997487365863328921763772385667,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419421,First Blood in Game 5?,league-of-legends,DN SOOPers Challengers,0.5,0.05,0.95,,0.05,11030469953244058017899405306011935784902714723579427981108862754384581439979,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419421,First Blood in Game 5?,league-of-legends,DRX Challengers,0.5,0.05,0.95,,0.05,73905598224305130003090718866773314897442114003437832744105091429286572927340,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419379,LoL: DN SOOPers Challengers vs DRX Challengers (BO5) - LCK Challengers League Kickoff Playoffs,league-of-legends,DN SOOPers Challengers,0.805,0.8,0.81,0.8,0.81,38810798789282224339983108244739397786282666221504795638299063488383382812186,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419379,LoL: DN SOOPers Challengers vs DRX Challengers (BO5) - LCK Challengers League Kickoff Playoffs,league-of-legends,DRX Challengers,0.195,0.8,0.81,0.8,,62144727945631567802682510728959834128806006321451306542714174569499511912085,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419386,LoL: DN SOOPers Challengers vs DRX Challengers - Game 1 Winner,league-of-legends,DN SOOPers Challengers,0.9995,0.999,1,0.999,0.999,93023099287801637677770796824887540581669373291875003635682390763857786077478,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,225877,1419386,LoL: DN SOOPers Challengers vs DRX Challengers - Game 1 Winner,league-of-legends,DRX Challengers,0.0005,0.999,1,0.999,,66023624911029755782881405841328106968747944286494553493974829987842754314658,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420414,Counter-Strike: BBBMBCBS vs Underground ESC (BO3) - CCT Oceania Series #4 Playoffs,counter-strike,BBBMBCBS,0.115,0.05,0.18,0.04,,74818857072906389495215401687318576336446820750372305598294906353914061923619,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420414,Counter-Strike: BBBMBCBS vs Underground ESC (BO3) - CCT Oceania Series #4 Playoffs,counter-strike,Underground ESC,0.885,0.05,0.18,0.04,0.93,46340724779815290476182384610987941847747160294295641737913326610785117855630,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420416,Counter-Strike: BBBMBCBS vs Underground ESC - Map 1 Winner,counter-strike,BBBMBCBS,0.0005,,0.001,0.35,,9440524063560170526373666152650848713256793384937784253794127547694542148840,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420416,Counter-Strike: BBBMBCBS vs Underground ESC - Map 1 Winner,counter-strike,Underground ESC,0.9995,,0.001,0.35,0.999,88376047611154804426913713716369887603656420753800606238719802046562024885459,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420418,Counter-Strike: BBBMBCBS vs Underground ESC - Map 2 Winner,counter-strike,BBBMBCBS,0.285,0.27,0.3,0.31,,26193511190814470519225602757453833374389155803881734080848143782803154752543,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420418,Counter-Strike: BBBMBCBS vs Underground ESC - Map 2 Winner,counter-strike,Underground ESC,0.715,0.27,0.3,0.31,0.77,14837921357353069382736141023398587319450944126395974331176459628566925333906,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420419,Games Total: O/U 2.5,counter-strike,Over,0.5,0.05,0.95,,0.05,33063320477734523787034343485388947512993103177372709248683084467771796243617,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420419,Games Total: O/U 2.5,counter-strike,Under,0.5,0.05,0.95,,0.05,83967120126181296173589196859817018710775218600862162716942433006024069933965,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420420,Map Handicap: UG (-1.5) vs BBBMBCBS (+1.5),counter-strike,Underground ESC,0.795,0.64,0.95,,0.64,66018694985284372664372997734740383223922748170503689954100285034990073983508,2026-02-24 08:00:00+00
2026-02-24T09:05:44.484324+00:00,226041,1420420,Map Handicap: UG (-1.5) vs BBBMBCBS (+1.5),counter-strike,BBBMBCBS,0.205,0.64,0.95,,,97645183419097820546065695063030423263735491788592203005661291363498723614651,2026-02-24 08:00:00+00
